Lat,Lon
38.79414,-94.57998
38.73163,-95.5535
37.41911,-95.27793
37.93061,-94.551
38.35286,-93.20559
39.57684,-94.97084
37.46682,-94.17007
38.10584,-94.21828
37.34108,-93.25039
38.18301,-95.27036
39.14172,-94.0974
38.71801,-96.15595
38.68036,-94.54078
38.13827,-96.43777
38.22384,-96.22
38.88449,-97.11012
37.60764,-96.62299
38.59257,-94.91482
38.97307,-91.67726
39.70814,-94.26057
38.49631,-96.89264
38.34357,-95.70715
39.30619,-95.5028
38.53218,-96.84613
38.39818,-94.59511
37.65992,-93.37371
39.24366,-92.85376
38.76257,-94.70855
39.96623,-94.27086
39.56457,-94.65939
38.91104,-91.50328
37.60542,-95.89179
38.66852,-96.97
38.05076,-96.28263
38.13034,-91.29568
38.81716,-91.68342
37.95334,-93.81031
38.45334,-94.13976
38.38647,-94.5134
39.3152,-96.23477
38.7757,-95.70292
38.94805,-93.43765
38.2039,-93.85498
39.74654,-94.64662
39.14537,-94.8199
37.90149,-94.5166
39.21861,-95.47326
39.86222,-95.65711
38.10668,-96.62787
38.04437,-97.37496
37.48069,-92.77302
38.79505,-94.81858
37.81011,-97.06203
38.69077,-92.65744
38.27255,-93.9174
38.58849,-95.30017
38.08595,-94.66467
39.47588,-92.61856
38.978,-94.24209
38.0741,-93.70268
38.18007,-92.76242
39.33519,-96.32321
37.78733,-96.52671
37.94545,-94.02267
37.06205,-94.00657
37.6975,-95.09585
38.27349,-94.82254
38.12593,-95.65228
37.96584,-91.35043
39.61451,-92.98024
38.6247,-93.28572
37.77835,-94.05166
38.07294,-92.78829
38.79969,-94.22123
38.56838,-96.71534
38.55373,-92.48066
37.49852,-96.42985
38.79905,-95.53045
39.27184,-95.24539
37.42716,-93.42645
37.99035,-95.2346
38.26645,-94.64765
39.25466,-91.89006
38.21825,-92.61394
38.50096,-94.4802
39.06607,-93.45929
39.09802,-93.89136
38.14384,-93.23552
38.54298,-91.78924
37.67487,-93.18616
38.48616,-92.06842
38.00073,-96.787
38.48795,-97.28841
39.10741,-91.4018
38.36506,-96.1177
38.32596,-95.14639
38.71866,-94.72446
37.336,-95.89335
39.25353,-96.06319
38.63232,-93.78227
38.79529,-94.61107
38.92859,-95.12659
39.49184,-94.80606
38.06684,-96.22847
38.54536,-92.7309
39.37719,-94.82688
37.96312,-95.97265
38.08981,-93.71167
37.7378,-92.06706
37.83938,-93.93777
37.57258,-94.01038
38.02201,-95.06889
39.25115,-95.98805
38.76574,-95.46887
39.01979,-94.23047
39.05786,-93.8413
37.3962,-94.26071
39.13563,-95.49486
37.64913,-94.24698
38.59208,-95.18127
38.30304,-93.21505
38.2741,-93.31728
38.4136,-93.0111
39.45757,-95.95928
38.5329,-96.13541
38.97265,-97.55071
38.7371,-93.89019
37.92209,-95.20746
37.32472,-92.2021
39.38632,-94.14534
39.31041,-94.49057
37.5415,-94.78644
37.13675,-96.55768
38.42993,-94.60732
38.60592,-96.1734
37.71716,-93.91227
38.89326,-93.32223
37.64603,-93.92885
38.14641,-94.46282
39.55508,-96.93007
37.59661,-95.6317
38.26726,-94.98965
38.31283,-93.7956
38.87464,-92.47118
39.71466,-94.02361
38.94575,-95.44147
39.72652,-93.81146
38.46439,-93.38055
37.50389,-93.24435
38.87227,-95.83746
38.99072,-94.13338
38.93261,-94.05096
38.17828,-92.80226
39.75766,-95.01804
38.32675,-92.83701
38.75041,-94.05101
38.084,-95.84068
37.89938,-93.01504
38.38993,-94.05843
38.8348,-93.68332
38.2903,-92.65529
37.3057,-91.98579
38.30038,-96.4396
38.76965,-94.85995
38.25662,-96.42984
39.10018,-94.43892
39.17391,-95.36046
38.01193,-96.93151
37.98596,-93.51458
38.1792,-96.26355
37.68813,-91.65717
38.18115,-92.85683
39.325,-94.32154
39.34513,-94.82361
37.46887,-94.27559
38.77943,-93.84986
39.32074,-94.66095
38.38777,-92.12897
37.83221,-95.55911
38.93997,-96.89055
37.7941,-95.09292
38.83679,-92.34522
38.16718,-94.12029
39.05161,-93.23634
37.04049,-93.11875
37.85772,-94.65363
38.49426,-91.49534
38.35699,-95.32108
37.8176,-94.28589
38.51433,-94.72315
38.48489,-95.53069
38.87216,-94.67805
38.03042,-95.53098
38.3698,-92.30616
39.4772,-95.20096
38.22516,-96.27384
38.27389,-93.83498
38.14957,-93.71962
38.27294,-95.8074
38.26118,-96.38969
38.14302,-94.51483
38.4384,-92.72337
39.75099,-95.25622
38.5122,-96.93721
39.47095,-95.22563
39.63432,-92.05732
38.08242,-93.86579
38.37845,-96.84498
38.90486,-93.49773
38.63214,-96.64925
38.58234,-95.40213
39.61962,-97.40294
37.98008,-97.38293
38.95917,-91.75488
38.48371,-93.79178
38.50326,-93.70112
38.10234,-96.03384
37.83583,-94.54203
38.66822,-94.21138
38.20822,-92.54957
38.09859,-95.7909
38.38373,-92.88045
39.13946,-96.50303
37.83058,-94.01612
37.74629,-94.601
38.45394,-92.84919
37.7734,-93.11482
37.58995,-94.46873
39.44143,-93.34214
38.29817,-92.22311
39.13156,-93.51563
39.0836,-93.75915
39.41553,-97.37819
38.05532,-92.95036
38.8718,-94.28342
38.18619,-94.43454
38.16159,-94.91804
38.77628,-92.38237
38.54199,-94.31631
38.94274,-96.61388
37.4793,-91.50341
38.95947,-92.76831
38.2918,-91.86561
38.05245,-93.91583
38.79957,-96.19938
37.31987,-93.27554
38.28754,-92.84
38.29107,-95.07473
38.69862,-93.31207
38.26415,-93.54784
38.36545,-95.08018
37.46946,-96.13149
37.76168,-94.70748
37.79458,-94.06316
38.20845,-95.55301
37.77604,-94.33615
37.70655,-93.05584
38.81437,-94.30261
39.58154,-95.66462
37.10068,-96.64867
38.42717,-91.57573
39.05711,-94.99233
37.91103,-95.64151
38.18777,-94.97484
38.3673,-93.60194
39.11288,-94.93004
39.24268,-95.1789
38.71617,-94.02395
37.88446,-94.55167
39.27388,-92.15802
38.86406,-91.30563
38.15357,-93.9249
38.51438,-96.11292
38.17196,-93.99406
39.62613,-94.16475
39.48297,-95.98756
37.79606,-94.22951
39.43103,-93.18238
38.74922,-92.15897
38.14903,-93.24604
38.06752,-95.70691
37.30667,-95.17592
38.6487,-95.66039
39.32176,-96.67054
38.89256,-97.51306
38.53589,-94.31201
39.06532,-96.23351
38.8254,-95.68467
39.02854,-94.09837
38.86951,-94.39292
39.03546,-91.57078
38.83,-94.87476
38.59543,-92.30924
38.50986,-95.93316
38.9865,-97.09011
38.15345,-94.02801
37.35619,-94.2192
37.4265,-93.08512
38.49235,-94.89324
38.2715,-93.88612
39.26877,-93.95196
39.27259,-93.50493
37.97435,-96.53443
37.88366,-96.25117
38.21978,-97.82049
39.37457,-95.67003
38.38276,-95.29863
37.63231,-93.33049
38.59998,-94.85653
37.51773,-96.41045
38.14386,-94.93826
38.32294,-95.45714
37.63184,-95.55455
39.00051,-94.66526
37.90797,-92.06797
39.24308,-94.07281
38.10925,-95.90452
38.17996,-97.72604
38.88337,-94.16641
37.92758,-96.60983
37.95957,-95.03758
37.9812,-95.97912
37.79149,-95.88448
37.96783,-95.15902
38.2881,-93.55905
38.09346,-92.90823
38.72833,-95.609
37.71277,-95.06003
37.31528,-92.39267
37.8253,-93.36925
38.46736,-95.98121
37.95909,-96.80104
38.36665,-92.71063
38.84181,-94.89893
38.48906,-93.31927
38.47847,-94.36435
37.82572,-95.77336
39.75632,-93.56912
38.77227,-97.64397
38.97946,-95.4047
37.71,-96.2534
37.7993,-96.6484
38.13236,-93.75684
38.35162,-96.8971
38.28028,-92.36763
38.53716,-94.08262
38.14167,-93.56991
38.7896,-95.14062
37.34331,-92.39188
37.86357,-93.0563
37.91703,-95.63639
39.64485,-95.25522
38.1581,-91.88238
38.73595,-94.14647
39.30976,-95.08139
38.10257,-94.05805
38.60593,-92.17813
38.37978,-95.83065
39.28329,-96.38193
38.03156,-95.95609
38.03419,-92.50835
37.93341,-93.36077
38.01334,-93.69549
37.60466,-93.74176
37.43438,-91.27946
37.25606,-95.76477
37.99616,-93.68637
39.03741,-94.92834
37.86426,-95.36551
38.37152,-95.48739
38.69963,-93.04885
39.04255,-94.01178
38.27427,-92.47656
38.27046,-91.43222
38.04269,-92.67672
38.84817,-92.29567
37.64865,-97.42898
39.04368,-96.41635
37.73797,-95.67805
38.3769,-93.66618
38.12105,-94.3921
38.06928,-93.29966
38.28309,-94.18467
38.43408,-93.95354
38.97508,-94.43531
38.22618,-94.80023
38.63542,-93.65545
39.50237,-93.76684
39.18977,-95.44981
39.35676,-96.25773
39.85583,-95.62264
38.49052,-96.43895
38.44026,-93.76935
38.95119,-93.85648
37.75628,-94.58049
37.534,-96.46812
39.21366,-92.06402
37.77623,-94.06985
38.33658,-93.96535
39.1951,-93.59311
38.4505,-95.33148
37.92104,-94.33775
39.04548,-95.42647
37.66008,-92.38853
38.37166,-95.55968
37.98268,-97.239
38.15109,-94.33678
38.78122,-94.51707
39.40117,-92.88539
38.36402,-96.17013
39.25597,-95.24277
37.56128,-92.5254
37.34486,-94.32282
38.90666,-94.79252
39.74196,-92.70271
38.42799,-93.3204
38.73511,-95.8863
38.8315,-94.75943
37.67988,-94.21256
37.89638,-92.71248
38.50183,-94.18155
37.70967,-92.9848
38.48934,-95.66859
38.4665,-95.66273
38.37985,-94.78959
38.43646,-96.46537
38.88371,-93.06602
38.85421,-93.12051
38.21284,-97.01744
37.43089,-94.418
38.38552,-93.38299
39.40265,-97.08836
38.06388,-92.34003
39.03352,-93.74377
37.94733,-92.84891
39.27215,-92.30077
38.79301,-94.6074
37.32536,-94.5807
39.96339,-94.0465
38.75619,-93.65375
38.51168,-95.84137
38.34024,-94.4567
39.20698,-95.04677
38.32096,-94.27162
38.0744,-95.19608
37.39356,-95.80455
38.47892,-94.02604
38.71636,-93.34807
38.01776,-94.9064
39.49992,-93.3506
38.00209,-91.56442
39.756,-93.64795
38.60691,-91.79865
37.60237,-93.13887
38.34738,-95.57469
39.11379,-96.80663
38.89961,-94.68757
39.58582,-94.20236
38.92604,-93.56109
39.23494,-94.81365
37.48819,-94.73413
37.79746,-95.14319
38.83363,-95.15699
38.20887,-92.81733
38.32941,-96.08797
39.04666,-95.13338
38.58086,-94.14089
38.20178,-95.13707
38.82239,-95.38913
38.3071,-95.59786
37.49621,-94.87969
38.29651,-96.62009
38.04487,-92.95285
39.09372,-93.09161
37.33578,-94.3988
39.33734,-95.22934
39.30785,-97.71209
38.23731,-94.13249
39.38534,-95.02796
38.12736,-94.4992
38.4388,-93.24159
39.02914,-93.50152
38.08974,-94.82219
38.57614,-97.74581
39.45365,-94.93801
38.95852,-92.27245
37.49493,-92.2071
37.64531,-94.16867
38.02763,-94.18013
39.51579,-97.08208
39.53772,-94.04765
37.68966,-94.73029
38.42516,-93.04354
37.78353,-96.40334
37.96835,-93.58969
38.54154,-95.45055
38.29892,-95.39385
38.28847,-95.33266
38.94111,-94.97347
38.43607,-92.50246
38.01836,-93.43272
37.33696,-96.15339
38.5582,-94.76825
37.62491,-93.24621
37.43762,-94.02099
37.80649,-95.687
39.90185,-93.72745
39.27627,-93.58802
37.76321,-97.85301
39.11604,-95.19383
38.33999,-94.71329
38.5087,-95.3006
38.43142,-93.30647
39.34777,-92.335
39.64057,-96.99029
37.65643,-91.69201
39.15582,-97.0419
37.74288,-96.45727
38.17966,-95.33691
38.11387,-95.25947
38.55482,-93.17616
38.54419,-94.7126
39.27858,-94.17433
37.85691,-93.715
38.01958,-95.60395
38.40806,-94.274
39.45507,-96.16184
38.98868,-95.51954
37.73229,-94.29175
38.85847,-94.65957
38.12382,-92.95786
38.90751,-95.31222
37.99517,-92.6183
39.0057,-94.42628
38.03136,-94.59593
37.94463,-92.37166
38.78014,-94.58589
38.00243,-94.74532
38.96064,-95.67485
38.56927,-97.49576
38.65949,-94.97665
38.45988,-95.62064
38.99024,-91.81214
37.50897,-96.93698
39.52751,-92.27801
39.79658,-96.26258
38.84359,-93.56016
38.38253,-94.27963
37.2735,-93.45172
38.24253,-95.37805
38.11317,-93.73396
38.19348,-97.39599
37.81606,-95.37041
38.97126,-92.38918
38.39501,-96.35021
39.28151,-94.36789
38.15896,-92.49616
38.58266,-92.34214
37.61845,-96.62634
37.07973,-95.51061
38.87873,-95.625
38.90901,-94.51769
38.10658,-92.23915
38.27522,-92.88565
38.20407,-95.77194
38.36702,-95.5054
37.65221,-95.79208
38.7207,-94.93923
38.0973,-94.52036
37.8285,-93.75307
38.1448,-95.69044
38.19481,-94.65313
39.498,-92.91023
38.73221,-94.85325
39.53333,-92.87365
37.85884,-93.84468
37.63892,-93.68935
37.40979,-94.07833
38.66032,-97.60395
37.50733,-94.5026
39.59441,-96.50168
38.34812,-94.92621
38.25223,-91.26054
38.46051,-95.79526
38.4715,-95.33719
37.86102,-94.68804
39.10122,-96.33854
37.69589,-95.13838
38.40374,-96.31726
38.39281,-95.79991
38.72362,-93.60201
38.5669,-93.4586
39.25804,-95.13997
38.92645,-94.98999
38.03015,-94.09003
38.20619,-96.03976
37.71454,-95.25948
37.71885,-94.98318
38.79307,-94.42538
37.96118,-91.58864
37.62985,-92.12365
37.83604,-94.27462
39.44544,-97.12472
38.45955,-95.40684
37.8436,-94.04417
37.71095,-92.73404
38.99759,-92.35975
38.65231,-95.80546
38.33868,-94.52351
37.69626,-93.05256
38.60607,-95.36835
39.43223,-94.64945
38.91509,-94.61265
38.83513,-93.79366
38.58004,-93.96516
39.67502,-95.16815
38.28778,-93.62414
37.82244,-92.56009
38.36053,-94.85052
38.80124,-94.91896
37.76849,-94.27441
39.37916,-95.03835
38.75746,-95.1673
38.20632,-94.54062
37.94179,-96.57977
37.5125,-95.93258
38.97969,-94.50459
37.65653,-92.68306
38.49552,-95.08022
37.88454,-97.54944
38.24334,-96.29761
38.49842,-95.25035
38.61564,-92.21521
38.26201,-97.04585
37.49338,-94.82303
37.77956,-95.34356
37.60592,-93.4258
37.76977,-94.10116
39.02376,-94.73887
38.62801,-94.04022
37.64228,-93.30715
38.42078,-95.52559
38.03114,-92.86828
38.48836,-93.89711
39.3222,-91.88583
37.64512,-95.06655
38.38748,-93.67631
38.56194,-96.81313
37.91932,-94.34597
38.29076,-92.42467
38.6666,-95.13904
39.04884,-94.13889
39.50321,-94.77854
37.31872,-94.74119
38.70983,-95.4541
39.53938,-94.66978
38.83468,-91.77804
37.66535,-94.56843
39.76599,-92.29202
39.15271,-94.40931
38.19668,-94.4607
38.49416,-93.58508
38.99069,-93.53739
39.27028,-96.73927
38.57095,-93.22848
37.8102,-92.568
39.34042,-93.71924
38.96163,-97.38363
38.82063,-93.85311
38.65935,-95.88234
38.14617,-94.57976
37.95036,-93.80274
37.28887,-94.70431
38.88532,-96.50152
37.90213,-92.48065
38.71786,-92.90461
38.47374,-91.69653
39.16697,-93.31898
38.05435,-97.09619
38.59238,-96.20999
38.18954,-95.77823
38.80866,-92.76332
39.32464,-93.5924
37.92128,-95.85801
39.37456,-93.53816
39.00617,-93.97855
38.85486,-93.24143
38.6739,-92.089
38.95567,-96.75269
38.06103,-93.58117
37.20675,-93.67041
38.57286,-95.59125
37.92966,-95.94845
38.26572,-95.25586
38.50237,-93.69394
38.60142,-97.34851
37.57166,-91.80455
38.43253,-93.70138
37.74053,-92.42954
38.98446,-95.37482
39.43068,-92.96851
39.28865,-95.18856
38.07401,-95.14518
38.49092,-94.47348
39.02257,-96.6102
38.71027,-95.24192
39.58316,-94.03814
37.65513,-94.90684
38.38031,-94.28793
39.51816,-96.70679
37.83065,-95.39446
39.76485,-94.6136
38.8721,-94.95105
39.30758,-95.71354
38.23272,-94.82812
38.21371,-92.86047
37.94712,-95.65304
38.53504,-94.30073
37.53214,-93.04923
38.06544,-95.46469
37.71933,-96.79962
39.3346,-95.2088
38.40781,-92.36045
38.92795,-95.47437
38.04934,-92.50573
38.28645,-95.60613
39.50643,-96.33082
38.9845,-95.94315
38.53453,-94.38601
38.11026,-94.75909
38.43116,-94.8462
38.27995,-92.68607
38.56759,-94.85262
38.00612,-93.90785
39.4726,-95.48566
39.60956,-94.15328
38.8737,-94.74488
39.61566,-96.35965
37.61712,-95.92292
38.60804,-96.30832
38.18636,-94.36481
38.82595,-93.0613
38.11778,-93.30202
38.88652,-93.14769
38.97217,-95.74287
38.88894,-94.16251
38.163,-95.28664
38.81507,-93.24845
37.86461,-95.70803
38.57903,-93.83193
38.92801,-92.23208
39.29853,-96.98056
38.71703,-93.08651
38.36142,-95.33744
38.54442,-95.17923
38.64308,-92.27065
38.43507,-96.60328
37.79401,-94.15261
38.27296,-94.11967
38.36149,-93.55397
38.49846,-97.31061
38.63527,-97.10083
37.91449,-93.73127
39.51443,-92.80125
38.33262,-97.11793
37.381,-96.29903
37.74462,-91.53329
38.43576,-94.25712
39.44,-94.24707
39.70249,-96.91256
38.0069,-96.1604
38.93925,-94.77693
38.95145,-96.18731
38.50873,-92.98305
38.24984,-92.70471
37.35444,-93.89854
38.50771,-92.47422
39.10539,-93.84087
39.54295,-94.82509
37.9894,-97.03595
39.63118,-92.86675
38.67321,-95.36402
38.3568,-96.07299
38.8679,-94.43132
37.99822,-93.24657
39.0384,-95.09512
39.14247,-95.13394
39.33875,-94.75231
37.27191,-95.81408
38.95778,-94.4781
38.39536,-94.93401
37.90487,-97.97124
37.90575,-94.90509
38.39129,-96.2266
38.73863,-96.3104
38.86991,-93.41292
39.57811,-95.50263
38.48453,-92.58545
38.31137,-91.19542
39.14983,-93.60789
38.16793,-96.7679
38.23389,-94.49726
38.99669,-93.51301
37.84737,-93.83767
37.93148,-93.66468
38.55717,-95.93555
38.27486,-97.23711
38.43684,-94.0088
38.79063,-95.50146
38.24206,-96.91642
39.23664,-94.31104
38.15701,-93.74252
38.89266,-95.46537
38.49531,-93.4503
39.04209,-94.37709
38.95975,-95.81647
37.85165,-94.97226
37.56522,-94.94547
37.85973,-93.51565
38.61203,-95.34557
38.83192,-92.40709
38.16007,-94.82527
39.07158,-91.4429
37.79892,-96.8384
37.88329,-94.57887
38.63518,-96.87048
39.2789,-93.86652
38.32535,-94.51607
37.68867,-95.46433
38.17121,-95.04878
38.89401,-94.44843
38.26419,-96.53014
39.63387,-94.5646
38.91643,-91.84287
38.8532,-92.07391
38.1483,-96.9664
39.35994,-95.94904
37.81556,-94.83904
39.23602,-95.87627
38.55434,-97.2712
39.70815,-93.81053
39.09782,-96.08795
38.32599,-96.71624
38.6758,-94.98701
38.71775,-94.10637
39.64694,-96.4992
38.89793,-94.06546
38.73302,-95.93402
39.58666,-94.10904
39.22564,-95.78153
37.76714,-93.99307
37.81793,-92.22437
37.25535,-93.941
38.27742,-92.69037
38.38538,-93.70479
39.02094,-93.74589
39.02388,-96.91782
39.27813,-96.59437
38.5191,-94.33364
38.4379,-92.50186
37.86243,-95.7738
38.36007,-93.62269
37.29481,-94.43149
38.40457,-92.94379
39.3254,-92.59432
38.18135,-94.40476
37.64689,-91.86078
39.05641,-94.68361
38.2292,-93.52909
38.76297,-94.66425
37.45295,-95.53543
38.06124,-94.22227
38.50397,-94.61068
38.76651,-93.17892
37.89196,-94.21038
37.62247,-93.58134
37.87934,-94.25228
38.43483,-96.36808
38.31014,-92.2688
39.10059,-94.97426
37.8144,-92.74917
39.1687,-96.51945
38.63002,-93.20627
37.85052,-93.90417
39.33196,-96.858
38.46181,-92.91702
38.08757,-95.2612
39.12249,-95.32482
38.66745,-93.27804
39.16694,-93.88174
39.33272,-95.39056
38.62411,-91.75138
37.39235,-93.10875
38.81589,-91.98666
39.17842,-96.0403
39.59133,-94.45792
38.92256,-95.60783
38.96579,-97.45833
39.03326,-93.40952
39.46584,-93.64814
38.5717,-94.32392
38.7946,-92.52613
38.30297,-97.65784
38.52671,-94.73618
37.55954,-96.42825
39.41822,-93.23123
37.79589,-97.25485
38.07378,-96.12421
38.63574,-92.81939
39.65213,-93.95698
38.91751,-94.92123
38.51057,-92.6135
37.22908,-93.3254
39.18997,-95.19229
38.68936,-95.86045
37.92429,-95.83565
37.78223,-94.5775
38.9219,-94.78994
37.87726,-95.2305
38.51069,-94.84079
37.1823,-94.87954
37.86529,-92.73137
38.26423,-92.55468
38.94127,-95.2294
37.94739,-93.64754
38.93046,-94.65969
37.3531,-96.02083
38.02065,-96.96452
39.07907,-95.24331
37.49409,-94.1927
38.53408,-91.86807
39.73171,-93.25096
38.74125,-93.27672
38.00292,-96.27758
38.5023,-95.81043
38.51609,-94.11839
37.17533,-93.70041
38.08051,-95.099
38.46068,-93.69646
37.8878,-92.5949
38.0119,-96.77159
38.85961,-93.30232
37.89308,-93.35402
39.22753,-92.60783
39.38925,-96.20475
39.01284,-93.54371
39.44303,-94.81968
37.35534,-95.49849
38.53859,-92.58989
38.20432,-93.12869
38.68312,-92.40165
37.72943,-94.2876
39.74637,-91.90008
38.93494,-96.75113
39.31028,-94.27569
38.86856,-91.57813
38.35381,-96.66296
38.00387,-94.0941
39.05198,-94.56309
38.34581,-92.23221
38.20359,-92.12008
38.559,-94.30453
38.81864,-95.59008
38.9514,-93.7089
37.69426,-94.44852
37.95902,-94.10326
38.38735,-94.27763
38.37214,-91.69946
38.85206,-95.36891
38.91967,-96.04226
38.15207,-95.3612
38.98518,-92.44698
38.5807,-96.21401
39.16693,-92.17072
38.72537,-93.38936
38.61377,-93.38686
38.49901,-93.78226
38.06974,-94.62177
38.42704,-96.70067
37.34262,-93.49511
38.52671,-95.55031
37.97492,-96.88143
38.44462,-93.32796
39.24062,-94.98101
38.62849,-96.56884
38.21704,-92.75168
37.70101,-95.02932
39.08836,-94.71094
37.87641,-95.61598
38.52567,-96.26922
37.71428,-96.39488
38.95842,-93.50002
37.24099,-93.43232
37.80292,-93.59172
37.98499,-92.22871
38.24579,-97.1584
39.77096,-94.61199
38.99379,-94.11329
37.69598,-95.15506
38.99625,-91.92881
38.07196,-94.47381
38.52199,-96.32076
37.75989,-93.64803
38.63035,-94.20207
38.24416,-93.48688
38.0139,-93.65269
39.49964,-95.43409
38.41054,-96.14746
38.18928,-92.57474
38.78338,-96.87267
38.49681,-94.96647
38.24925,-94.64443
37.94676,-94.37236
38.79998,-95.21869
38.39329,-92.42082
38.70546,-95.1525
37.46959,-95.26021
39.11332,-93.84027
39.68125,-93.91116
38.7675,-95.90614
37.99977,-93.24948
38.95621,-93.78517
38.76663,-94.37551
39.7697,-94.57111
38.45355,-93.04289
38.4992,-92.54719
38.84124,-95.3304
38.04049,-94.74929
38.47673,-94.84514
37.47923,-93.93702
38.84868,-95.94332
39.12973,-94.9684
38.08001,-93.74727
38.17498,-93.28769
38.0793,-95.62256
38.71282,-93.54361
38.01475,-93.75918
37.95171,-93.2564
37.67916,-95.57343
39.01933,-91.94755
38.29906,-93.31449
37.84803,-95.23448
39.1084,-95.5203
38.38367,-95.0756
37.55459,-95.32191
37.42747,-93.62707
38.83394,-94.04348
38.76567,-94.543
38.06402,-95.08753
39.36738,-91.51448
38.7918,-95.73031
37.33849,-96.40072
38.20953,-92.18201
38.50785,-94.95664
37.40424,-91.58958
37.99171,-91.90658
38.2023,-97.077
38.33335,-93.95261
38.68672,-96.42854
38.34714,-95.7385
37.76325,-94.62508
38.10962,-95.81678
38.22991,-94.14174
38.63503,-94.28656
38.16522,-92.70726
38.14864,-92.98343
38.59203,-93.61086
38.52841,-91.41056
37.79657,-92.12248
39.4242,-94.00145
39.38643,-93.6648
38.28307,-94.29979
39.65667,-95.5431
38.51076,-92.73089
38.09978,-93.29922
38.78099,-93.82176
38.94305,-96.61077
39.06834,-94.00306
37.92595,-92.60477
38.82476,-91.99665
39.14073,-93.49686
38.84592,-95.25594
38.65066,-94.60323
39.28076,-94.4841
39.27358,-92.50156
38.92621,-96.90656
38.37221,-91.94073
37.41859,-96.21912
37.72815,-93.51604
38.68429,-93.47215
38.59332,-94.13731
37.5446,-93.58381
37.30984,-92.92179
37.68285,-97.20161
38.4693,-91.84211
37.27703,-95.2517
38.44181,-95.75134
39.47669,-93.72931
37.74767,-94.29319
38.0605,-95.09124
38.16665,-92.1846
39.54907,-93.5126
38.68443,-94.43149
39.26744,-94.76538
38.36098,-95.20517
38.85267,-94.56501
37.97206,-97.86792
38.98417,-93.9138
38.82322,-92.99053
38.17772,-92.24672
39.46452,-94.65287
38.32928,-93.55456
38.14457,-93.36069
38.32001,-95.1241
38.23429,-92.54742
37.90195,-97.09188
37.52339,-92.85927
38.77142,-93.65995
38.24672,-94.24536
38.20783,-95.06686
38.93326,-95.29127
38.90563,-94.74624
39.18668,-91.74538
38.66024,-95.03766
38.80465,-92.79188
37.38164,-91.84105
39.72289,-96.82242
38.00424,-95.22605
38.63056,-95.75038
38.23785,-94.22135
37.74489,-95.29772
38.26128,-94.81697
39.15616,-96.66345
38.3992,-95.61351
38.85789,-94.55646
38.54205,-92.04781
39.56269,-92.74206
38.07017,-95.21304
38.67073,-96.01248
38.82529,-92.97412
38.30564,-94.34622
38.23621,-93.35547
38.16186,-95.46905
38.55003,-92.54853
39.01751,-97.07173
38.24633,-94.34999
38.15888,-93.57517
39.61911,-92.89958
38.63518,-95.06321
38.19938,-94.73757
37.71636,-96.82643
38.66151,-92.44706
38.6622,-95.87758
38.10687,-96.48534
37.92749,-94.80964
39.15119,-93.24081
38.72593,-95.47228
38.55476,-91.87884
38.45442,-95.64065
38.23009,-95.15944
38.33996,-96.14236
37.83706,-94.62403
38.81267,-96.79433
38.33299,-92.85591
37.53172,-94.4807
37.78383,-97.42052
39.19454,-94.27608
39.96176,-96.58656
38.24558,-94.18565
38.25619,-97.01809
39.36694,-94.83409
38.70681,-94.81031
38.68159,-91.79013
38.53109,-95.01784
37.92854,-94.16142
38.36335,-91.69485
37.47991,-93.63663
37.54839,-92.92995
39.46155,-94.28738
38.73999,-95.4164
38.41123,-94.67212
39.24301,-94.74975
38.86331,-95.10715
38.50755,-95.8899
37.98323,-94.88727
38.43472,-97.06363
38.39267,-94.74902
38.68555,-93.31617
37.62328,-94.47406
38.49832,-93.94672
38.21655,-93.2285
37.61416,-97.18303
38.84753,-94.52605
38.78674,-94.16399
37.9916,-95.58834
39.0092,-94.10676
39.07657,-93.3556
38.52984,-97.43638
39.76634,-94.97387
38.44787,-93.1509
37.50774,-94.75208
37.18149,-93.7839
38.73876,-94.84282
39.88283,-96.509
38.70432,-93.75553
38.93762,-95.70719
38.65462,-94.75869
39.03238,-93.688
37.81177,-94.76974
38.39785,-95.71941
37.88164,-91.96722
38.74429,-95.07899
38.06111,-96.08916
38.59347,-95.49011
37.94461,-96.70477
39.18097,-93.05217
39.46958,-95.66377
39.35428,-95.61283
38.55671,-94.43818
37.92369,-95.96251
38.89891,-94.17612
38.23702,-94.25815
37.93211,-92.98513
38.34343,-95.20307
37.38106,-94.25483
38.98807,-95.72385
38.4151,-93.21424
38.33604,-93.19251
37.8719,-96.39866
39.26303,-93.14399
38.71074,-96.77426
38.26942,-94.43363
38.34281,-93.93551
37.57586,-92.86858
38.25236,-94.55136
38.7403,-96.52955
39.37028,-95.59042
37.20022,-92.27551
37.99102,-96.80392
38.48828,-91.79442
39.63395,-93.98688
38.99568,-92.52659
37.64197,-96.17395
37.56488,-91.84515
38.4829,-92.65567
38.38146,-96.52928
39.17344,-94.52434
38.10513,-94.81109
38.48067,-95.8754
37.93033,-96.6159
38.57282,-95.30129
37.29949,-91.5482
38.58887,-93.419
39.80536,-93.20204
38.17537,-94.3709
37.91354,-93.49464
37.8998,-95.03038
38.51217,-92.93591
37.59067,-93.52947
37.95343,-96.55424
37.57805,-96.20547
38.1893,-92.60018
38.51193,-92.63632
38.32441,-93.1448
38.42128,-96.60187
38.40938,-95.27838
37.94335,-95.06879
39.0803,-92.2978
39.70044,-94.65129
38.21381,-91.54712
37.63067,-92.94825
39.11147,-95.44627
39.68944,-95.69907
38.35351,-94.20631
38.23003,-94.83662
